"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"48","Thursday","08:40","TE02-EK-6+TE01-EK-6","E5051-EE408-3-ELEKTRONIKA FREKUENSI RADIO (P)","EAJ","","",""
"49","Thursday","13:00","TE02-EK-6+TE01-EK-6","E5051-EE412-3-PERANGKAT LUNAK TELEKOMUNIKASI (P)","DDW","","",""
"49","Thursday","13:50","TE02-EK-6+TE01-EK-6","E5051-EE412-3-PERANGKAT LUNAK TELEKOMUNIKASI (P)","DDW","","",""
"49","Thursday","14:40","TE02-EK-6+TE01-EK-6","E5051-EE412-3-PERANGKAT LUNAK TELEKOMUNIKASI (P)","DDW","","",""
"50","Tuesday","13:50","TE02-EK-6+TE01-EK-6","E5051-EE416-2-TEORI INFORMASI (P)","INK","","",""
"50","Tuesday","14:40","TE02-EK-6+TE01-EK-6","E5051-EE416-2-TEORI INFORMASI (P)","INK","","",""
"53","Thursday","15:30","TE-4","E5051-EE594-2-KAPITA SELEKTA","TSM","","",""
"53","Thursday","16:20","TE-4","E5051-EE594-2-KAPITA SELEKTA","TSM","","",""
"55","Monday","15:30","PTEA-2","E0451-EL121-2-MATERIAL TEKNIK ELEKTRO","WWP","","",""
"55","Monday","16:20","PTEA-2","E0451-EL121-2-MATERIAL TEKNIK ELEKTRO","WWP","","",""
"56","Tuesday","09:30","PTEB-2","E0451-EL121-2-MATERIAL TEKNIK ELEKTRO","BMY+TLH","","",""
"56","Tuesday","10:20","PTEB-2","E0451-EL121-2-MATERIAL TEKNIK ELEKTRO","BMY+TLH","","",""
"57","Monday","09:30","PTEA-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AGF","","",""
"57","Monday","10:20","PTEA-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AGF","","",""
"57","Monday","11:10","PTEA-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AGF","","",""
"58","Tuesday","13:00","PTEB-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AIP","","",""
