"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"21","Thursday","13:00","TE01-4","E5051-EE212-3-MEDAN ELEKTROMAGNETIK II","BMY+TLH","","02.03.01 - RUANG PTOIR LAMA",""
"21","Thursday","13:50","TE01-4","E5051-EE212-3-MEDAN ELEKTROMAGNETIK II","BMY+TLH","","02.03.01 - RUANG PTOIR LAMA",""
"21","Thursday","14:40","TE01-4","E5051-EE212-3-MEDAN ELEKTROMAGNETIK II","BMY+TLH","","02.03.01 - RUANG PTOIR LAMA",""
"22","Thursday","09:30","TE02-4","E5051-EE212-3-MEDAN ELEKTROMAGNETIK II","JKR","","02.03.02 - RUANG PTE LAMA",""
"22","Thursday","10:20","TE02-4","E5051-EE212-3-MEDAN ELEKTROMAGNETIK II","JKR","","02.03.02 - RUANG PTE LAMA",""
"22","Thursday","11:10","TE02-4","E5051-EE212-3-MEDAN ELEKTROMAGNETIK II","JKR","","02.03.02 - RUANG PTE LAMA",""
"23","Thursday","07:00","TE01-4","E5051-EE214-2-ARSITEKTUR SISTEM DAN JARINGAN KOMPUTER","EAJ+AHS","MBKM","405.1.04.130- LAB. KOMPUTER",""
"23","Thursday","07:50","TE01-4","E5051-EE214-2-ARSITEKTUR SISTEM DAN JARINGAN KOMPUTER","EAJ+AHS","MBKM","405.1.04.130- LAB. KOMPUTER",""
"24","Wednesday","07:00","TE02-4","E5051-EE214-2-ARSITEKTUR SISTEM DAN JARINGAN KOMPUTER","AHS+EAJ","","405.1.04.130- LAB. KOMPUTER",""
"24","Wednesday","07:50","TE02-4","E5051-EE214-2-ARSITEKTUR SISTEM DAN JARINGAN KOMPUTER","AHS+EAJ","","405.1.04.130- LAB. KOMPUTER",""
"25","Wednesday","13:00","TE01-4","E5051-EE216-2-SISTEM KENDALI","DLH","","02.03.02 - RUANG PTE LAMA",""
"25","Wednesday","13:50","TE01-4","E5051-EE216-2-SISTEM KENDALI","DLH","","02.03.02 - RUANG PTE LAMA",""
"26","Tuesday","13:50","TE02-4","E5051-EE216-2-SISTEM KENDALI","DLH","","02.03.02 - RUANG PTE LAMA",""
"26","Tuesday","14:40","TE02-4","E5051-EE216-2-SISTEM KENDALI","DLH","","02.03.02 - RUANG PTE LAMA",""
"27","Monday","07:00","TE01-4","E5051-EE218-2-PRAKTIKUM TEKNIK DIGITAL DAN SISTEM KENDALI","RPR+MAR","Praktikum","Lab-ELIND",""
"27","Monday","07:50","TE01-4","E5051-EE218-2-PRAKTIKUM TEKNIK DIGITAL DAN SISTEM KENDALI","RPR+MAR","Praktikum","Lab-ELIND",""
"27","Monday","08:40","TE01-4","E5051-EE218-2-PRAKTIKUM TEKNIK DIGITAL DAN SISTEM KENDALI","RPR+MAR","Praktikum","Lab-ELIND",""
"27","Monday","09:30","TE01-4","E5051-EE218-2-PRAKTIKUM TEKNIK DIGITAL DAN SISTEM KENDALI","RPR+MAR","Praktikum","Lab-ELIND",""
"27","Monday","10:20","TE01-4","E5051-EE218-2-PRAKTIKUM TEKNIK DIGITAL DAN SISTEM KENDALI","RPR+MAR","Praktikum","Lab-ELIND",""
"28","Thursday","13:00","TE02-4","E5051-EE218-2-PRAKTIKUM TEKNIK DIGITAL DAN SISTEM KENDALI","MAR+RPR","Praktikum","Lab-ELIND",""
"28","Thursday","13:50","TE02-4","E5051-EE218-2-PRAKTIKUM TEKNIK DIGITAL DAN SISTEM KENDALI","MAR+RPR","Praktikum","Lab-ELIND",""
"28","Thursday","14:40","TE02-4","E5051-EE218-2-PRAKTIKUM TEKNIK DIGITAL DAN SISTEM KENDALI","MAR+RPR","Praktikum","Lab-ELIND",""
"28","Thursday","15:30","TE02-4","E5051-EE218-2-PRAKTIKUM TEKNIK DIGITAL DAN SISTEM KENDALI","MAR+RPR","Praktikum","Lab-ELIND",""
"28","Thursday","16:20","TE02-4","E5051-EE218-2-PRAKTIKUM TEKNIK DIGITAL DAN SISTEM KENDALI","MAR+RPR","Praktikum","Lab-ELIND",""
"30","Monday","07:00","TE01-TTE-6+TE02-TTE-6","E5051-EE302-3-MESIN LISTRIK","SMT+WAS","","",""
"30","Monday","07:50","TE01-TTE-6+TE02-TTE-6","E5051-EE302-3-MESIN LISTRIK","SMT+WAS","","",""
"30","Monday","08:40","TE01-TTE-6+TE02-TTE-6","E5051-EE302-3-MESIN LISTRIK","SMT+WAS","","",""
"31","Thursday","10:20","TE01-TTE-6+TE02-TTE-6","E5051-EE306-2-SISTEM DISTRIBUSI TENAGA LISTRIK","YDM+NPA","","",""
"31","Thursday","11:10","TE01-TTE-6+TE02-TTE-6","E5051-EE306-2-SISTEM DISTRIBUSI TENAGA LISTRIK","YDM+NPA","","",""
"32","Monday","13:00","TE01-TTE-6+TE02-TTE-6","E5051-EE310-2-ELEKTRONIKA DAYA","DLH","MBKM","",""
"32","Monday","13:50","TE01-TTE-6+TE02-TTE-6","E5051-EE310-2-ELEKTRONIKA DAYA","DLH","MBKM","",""
"33","Wednesday","13:50","TE01-TTE-6+TE02-TTE-6","E5051-EE314-2-PERENCANAAN INSTALASI LISTRIK","IWR+MMS","","",""
"33","Wednesday","14:40","TE01-TTE-6+TE02-TTE-6","E5051-EE314-2-PERENCANAAN INSTALASI LISTRIK","IWR+MMS","","",""
"34","Wednesday","07:50","TE01-TTE-6+TE02-TTE-6","E5051-EE318-2-PRAKTIKUM TEKNIK TENAGA LISTRIK","IWR+ELM","Praktikum","",""
"34","Wednesday","08:40","TE01-TTE-6+TE02-TTE-6","E5051-EE318-2-PRAKTIKUM TEKNIK TENAGA LISTRIK","IWR+ELM","Praktikum","",""
"34","Wednesday","09:30","TE01-TTE-6+TE02-TTE-6","E5051-EE318-2-PRAKTIKUM TEKNIK TENAGA LISTRIK","IWR+ELM","Praktikum","",""
"34","Wednesday","10:20","TE01-TTE-6+TE02-TTE-6","E5051-EE318-2-PRAKTIKUM TEKNIK TENAGA LISTRIK","IWR+ELM","Praktikum","",""
"34","Wednesday","11:10","TE01-TTE-6+TE02-TTE-6","E5051-EE318-2-PRAKTIKUM TEKNIK TENAGA LISTRIK","IWR+ELM","Praktikum","",""
"36","Tuesday","13:00","TE02-EK-6+TE01-EK-6","E5051-EE304-3-SISTEM KOMUNIKASI DIGITAL","INK","","",""
"36","Tuesday","13:50","TE02-EK-6+TE01-EK-6","E5051-EE304-3-SISTEM KOMUNIKASI DIGITAL","INK","","",""
"36","Tuesday","14:40","TE02-EK-6+TE01-EK-6","E5051-EE304-3-SISTEM KOMUNIKASI DIGITAL","INK","","",""
"37","Thursday","09:30","TE02-EK-6+TE01-EK-6","E5051-EE308-3-ANTENA DAN PROPAGASI","AHS+NFA","","",""
"37","Thursday","10:20","TE02-EK-6+TE01-EK-6","E5051-EE308-3-ANTENA DAN PROPAGASI","AHS+NFA","","",""
"37","Thursday","11:10","TE02-EK-6+TE01-EK-6","E5051-EE308-3-ANTENA DAN PROPAGASI","AHS+NFA","","",""
"38","Wednesday","13:50","TE02-EK-6+TE01-EK-6","E5051-EE312-2-REKAYASA TRAFIK TELEKOMUNIKASI","ARJ+SLH","","",""
"38","Wednesday","14:40","TE02-EK-6+TE01-EK-6","E5051-EE312-2-REKAYASA TRAFIK TELEKOMUNIKASI","ARJ+SLH","","",""
"39","Tuesday","07:50","TE02-EK-6+TE01-EK-6","E5051-EE316-2-ELEKTRONIKA TELEKOMUNIKASI","ARJ+SLH","","",""
"39","Tuesday","08:40","TE02-EK-6+TE01-EK-6","E5051-EE316-2-ELEKTRONIKA TELEKOMUNIKASI","ARJ+SLH","","",""
"40","Monday","07:00","TE02-EK-6+TE01-EK-6","E5051-EE320-2-PRAKTIKUM TEKNIK TELEKOMUNIKASI","AHS","Praktikum","",""
"40","Monday","07:50","TE02-EK-6+TE01-EK-6","E5051-EE320-2-PRAKTIKUM TEKNIK TELEKOMUNIKASI","AHS","Praktikum","",""
"40","Monday","08:40","TE02-EK-6+TE01-EK-6","E5051-EE320-2-PRAKTIKUM TEKNIK TELEKOMUNIKASI","AHS","Praktikum","",""
"40","Monday","09:30","TE02-EK-6+TE01-EK-6","E5051-EE320-2-PRAKTIKUM TEKNIK TELEKOMUNIKASI","AHS","Praktikum","",""
"40","Monday","10:20","TE02-EK-6+TE01-EK-6","E5051-EE320-2-PRAKTIKUM TEKNIK TELEKOMUNIKASI","AHS","Praktikum","",""
"42","Thursday","13:50","TE01-TTE-6+TE02-TTE-6","E5051-EE402-2-TEKNIK TEGANGAN TINGGI (P)","HSB+NPA","","",""
"42","Thursday","14:40","TE01-TTE-6+TE02-TTE-6","E5051-EE402-2-TEKNIK TEGANGAN TINGGI (P)","HSB+NPA","","",""
"43","Tuesday","08:40","TE01-TTE-6+TE02-TTE-6","E5051-EE406-3-ANALISIS SISTEM TENAGA LISTRIK (P)","YDM+NPA","","",""
"43","Tuesday","09:30","TE01-TTE-6+TE02-TTE-6","E5051-EE406-3-ANALISIS SISTEM TENAGA LISTRIK (P)","YDM+NPA","","",""
"43","Tuesday","10:20","TE01-TTE-6+TE02-TTE-6","E5051-EE406-3-ANALISIS SISTEM TENAGA LISTRIK (P)","YDM+NPA","","",""
"44","Monday","09:30","TE01-TTE-6+TE02-TTE-6","E5051-EE410-2-KUALITAS DAYA LISTRIK (P)","WAS","","",""
"44","Monday","10:20","TE01-TTE-6+TE02-TTE-6","E5051-EE410-2-KUALITAS DAYA LISTRIK (P)","WAS","","",""
"45","Thursday","07:00","TE01-TTE-6+TE02-TTE-6","E5051-EE414-3-KEANDALAN SISTEM TENAGA LISTRIK (P)","TSM","","",""
"45","Thursday","07:50","TE01-TTE-6+TE02-TTE-6","E5051-EE414-3-KEANDALAN SISTEM TENAGA LISTRIK (P)","TSM","","",""
"45","Thursday","08:40","TE01-TTE-6+TE02-TTE-6","E5051-EE414-3-KEANDALAN SISTEM TENAGA LISTRIK (P)","TSM","","",""
"47","Thursday","13:50","TE02-EK-6+TE01-EK-6","E5051-EE404-2-KOMUNIKASI DATA (P)","EAJ+AHS","","",""
"47","Thursday","14:40","TE02-EK-6+TE01-EK-6","E5051-EE404-2-KOMUNIKASI DATA (P)","EAJ+AHS","","",""
"48","Tuesday","09:30","TE02-EK-6+TE01-EK-6","E5051-EE408-3-ELEKTRONIKA FREKUENSI RADIO (P)","EAJ","","",""
"48","Tuesday","10:20","TE02-EK-6+TE01-EK-6","E5051-EE408-3-ELEKTRONIKA FREKUENSI RADIO (P)","EAJ","","",""
"48","Tuesday","11:10","TE02-EK-6+TE01-EK-6","E5051-EE408-3-ELEKTRONIKA FREKUENSI RADIO (P)","EAJ","","",""
"49","Wednesday","08:40","TE02-EK-6+TE01-EK-6","E5051-EE412-3-PERANGKAT LUNAK TELEKOMUNIKASI (P)","DDW","","",""
"49","Wednesday","09:30","TE02-EK-6+TE01-EK-6","E5051-EE412-3-PERANGKAT LUNAK TELEKOMUNIKASI (P)","DDW","","",""
"49","Wednesday","10:20","TE02-EK-6+TE01-EK-6","E5051-EE412-3-PERANGKAT LUNAK TELEKOMUNIKASI (P)","DDW","","",""
"50","Wednesday","07:00","TE02-EK-6+TE01-EK-6","E5051-EE416-2-TEORI INFORMASI (P)","INK","","",""
"50","Wednesday","07:50","TE02-EK-6+TE01-EK-6","E5051-EE416-2-TEORI INFORMASI (P)","INK","","",""
"52","Wednesday","17:10","TE-3","E5051-EE592-4-PRAKTIK KERJA","BTM","MBKM","",""
"53","Monday","08:40","TE-4","E5051-EE594-2-KAPITA SELEKTA","TSM","MBKM","",""
"53","Monday","09:30","TE-4","E5051-EE594-2-KAPITA SELEKTA","TSM","MBKM","",""
"55","Wednesday","09:30","PTEA-2","E0451-EL121-2-MATERIAL TEKNIK ELEKTRO","WWP","","",""
"55","Wednesday","10:20","PTEA-2","E0451-EL121-2-MATERIAL TEKNIK ELEKTRO","WWP","","",""
"56","Tuesday","10:20","PTEB-2","E0451-EL121-2-MATERIAL TEKNIK ELEKTRO","BMY+TLH","","",""
"56","Tuesday","11:10","PTEB-2","E0451-EL121-2-MATERIAL TEKNIK ELEKTRO","BMY+TLH","","",""
"57","Monday","07:00","PTEA-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AGF","","",""
"57","Monday","07:50","PTEA-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AGF","","",""
"57","Monday","08:40","PTEA-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AGF","","",""
"58","Wednesday","07:00","PTEB-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AIP","","",""
"58","Wednesday","07:50","PTEB-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AIP","","",""
"58","Wednesday","08:40","PTEB-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AIP","","",""
"59","Tuesday","07:50","PTEA-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","TSR+SSE","Praktikum","",""
"59","Tuesday","08:40","PTEA-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","TSR+SSE","Praktikum","",""
"59","Tuesday","09:30","PTEA-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","TSR+SSE","Praktikum","",""
"59","Tuesday","10:20","PTEA-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","TSR+SSE","Praktikum","",""
"59","Tuesday","11:10","PTEA-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","TSR+SSE","Praktikum","",""
"60","Monday","07:00","PTEB-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","SSE+TSR","Praktikum","",""
"60","Monday","07:50","PTEB-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","SSE+TSR","Praktikum","",""
"60","Monday","08:40","PTEB-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","SSE+TSR","Praktikum","",""
"60","Monday","09:30","PTEB-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","SSE+TSR","Praktikum","",""
"60","Monday","10:20","PTEB-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","SSE+TSR","Praktikum","",""
"61","Wednesday","13:00","PTEA-2","E0451-EL124-2-METODE PENGUKURAN","ELM+WAS","","",""
"61","Wednesday","13:50","PTEA-2","E0451-EL124-2-METODE PENGUKURAN","ELM+WAS","","",""
"62","Monday","15:30","PTEB-2","E0451-EL124-2-METODE PENGUKURAN","WAS+ELM","","",""
"62","Monday","16:20","PTEB-2","E0451-EL124-2-METODE PENGUKURAN","WAS+ELM","","",""
"63","Monday","09:30","PTEA-2","E0451-EL221-3-FISIKA II ","BMY+MAQ","","",""
"63","Monday","10:20","PTEA-2","E0451-EL221-3-FISIKA II ","BMY+MAQ","","",""
"63","Monday","11:10","PTEA-2","E0451-EL221-3-FISIKA II ","BMY+MAQ","","",""
"64","Monday","13:00","PTEB-2","E0451-EL221-3-FISIKA II ","WWP+MAQ","","",""
"64","Monday","13:50","PTEB-2","E0451-EL221-3-FISIKA II ","WWP+MAQ","","",""
"64","Monday","14:40","PTEB-2","E0451-EL221-3-FISIKA II ","WWP+MAQ","","",""
"66","Thursday","14:40","PTEA-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"66","Thursday","15:30","PTEA-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"66","Thursday","16:20","PTEA-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"67","Tuesday","13:50","PTEB-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"67","Tuesday","14:40","PTEB-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"67","Tuesday","15:30","PTEB-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"68","Monday","16:20","PTEA-4","E0451-EL241-2-TEKNIK DIGITAL","YYS+RPR","","",""
"68","Monday","17:10","PTEA-4","E0451-EL241-2-TEKNIK DIGITAL","YYS+RPR","","",""
"69","Wednesday","13:50","PTEB-4","E0451-EL241-2-TEKNIK DIGITAL","SSE+MAR","","",""
"69","Wednesday","14:40","PTEB-4","E0451-EL241-2-TEKNIK DIGITAL","SSE+MAR","","",""
"75","Wednesday","07:50","PTEA-EI-4+PTEB-EI-4","E0451-EL340-2-PRAKTIKUM ELEKTRONIKA ANALOG","TSR+MAQ","Praktikum","",""
"75","Wednesday","08:40","PTEA-EI-4+PTEB-EI-4","E0451-EL340-2-PRAKTIKUM ELEKTRONIKA ANALOG","TSR+MAQ","Praktikum","",""
"75","Wednesday","09:30","PTEA-EI-4+PTEB-EI-4","E0451-EL340-2-PRAKTIKUM ELEKTRONIKA ANALOG","TSR+MAQ","Praktikum","",""
"75","Wednesday","10:20","PTEA-EI-4+PTEB-EI-4","E0451-EL340-2-PRAKTIKUM ELEKTRONIKA ANALOG","TSR+MAQ","Praktikum","",""
"75","Wednesday","11:10","PTEA-EI-4+PTEB-EI-4","E0451-EL340-2-PRAKTIKUM ELEKTRONIKA ANALOG","TSR+MAQ","Praktikum","",""
"76","Tuesday","07:00","PTEA-EI-4+PTEB-EI-4","E0451-EL341-2-ELEKTRONIKA LANJUT","INK","","",""
"76","Tuesday","07:50","PTEA-EI-4+PTEB-EI-4","E0451-EL341-2-ELEKTRONIKA LANJUT","INK","","",""
"77","Monday","10:20","PTEA-EI-4+PTEB-EI-4","E0451-EL342-2-KOMPUTASI DAN ANALISIS NUMERIK","AIP+STA","","",""
"77","Monday","11:10","PTEA-EI-4+PTEB-EI-4","E0451-EL342-2-KOMPUTASI DAN ANALISIS NUMERIK","AIP+STA","","",""
"78","Monday","07:00","PTEA-EI-4+PTEB-EI-4","E0451-EL343-2-SENSOR DAN TRANSDUSER ","YYS+REP","MBKM","",""
"78","Monday","07:50","PTEA-EI-4+PTEB-EI-4","E0451-EL343-2-SENSOR DAN TRANSDUSER ","YYS+REP","MBKM","",""
"79","Thursday","13:00","PTEA-EI-4+PTEB-EI-4","E0451-EL344-2-ELEKTRONIKA DAYA ","DLH","","",""
"79","Thursday","13:50","PTEA-EI-4+PTEB-EI-4","E0451-EL344-2-ELEKTRONIKA DAYA ","DLH","","",""
"81","Monday","08:40","PTEA-EK-4+PTEB-EK-4","E0451-EL345-2-MEDAN ELEKTROMAGNETIK LANJUT","JKR+SLH","","",""
"81","Monday","09:30","PTEA-EK-4+PTEB-EK-4","E0451-EL345-2-MEDAN ELEKTROMAGNETIK LANJUT","JKR+SLH","","",""
"82","Tuesday","07:50","PTEA-EK-4+PTEB-EK-4","E0451-EL346-2-PRAKTIKUM SISKOM ANALOG DAN TEKNIK DIGITAL","AHS+NFA","Praktikum","",""
"82","Tuesday","08:40","PTEA-EK-4+PTEB-EK-4","E0451-EL346-2-PRAKTIKUM SISKOM ANALOG DAN TEKNIK DIGITAL","AHS+NFA","Praktikum","",""
"82","Tuesday","09:30","PTEA-EK-4+PTEB-EK-4","E0451-EL346-2-PRAKTIKUM SISKOM ANALOG DAN TEKNIK DIGITAL","AHS+NFA","Praktikum","",""
"82","Tuesday","10:20","PTEA-EK-4+PTEB-EK-4","E0451-EL346-2-PRAKTIKUM SISKOM ANALOG DAN TEKNIK DIGITAL","AHS+NFA","Praktikum","",""
"82","Tuesday","11:10","PTEA-EK-4+PTEB-EK-4","E0451-EL346-2-PRAKTIKUM SISKOM ANALOG DAN TEKNIK DIGITAL","AHS+NFA","Praktikum","",""
"83","Thursday","08:40","PTEA-EK-4+PTEB-EK-4","E0451-EL347-2-SISTEM KOMUNIKASI ANALOG ","ARJ","","",""
"83","Thursday","09:30","PTEA-EK-4+PTEB-EK-4","E0451-EL347-2-SISTEM KOMUNIKASI ANALOG ","ARJ","","",""
